audit_bucket,post_url,final_decision,confidence,tier,model,exclusion_reason,is_wedding,is_real_wedding,is_chicago,is_credible_source,event_date,event_date_confidence,owner_username,archetype,is_wedding_industry,location_tag,likes_count,post_timestamp,evidence,caption_excerpt,hashtags
lowconf_40,https://www.instagram.com/p/DawO-kex5D2/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,biossat,wedding_other_vendor,t,University Club of Chicago,21,2026-07-14 00:50:42,"[{""claim"": ""is_wedding"", ""signal"": ""#ChicagoWedding, #ChicagoWeddingBand hashtags plus photography credit implying a live event"", ""source_field"": ""hashtags""}, {""claim"": ""is_real_wedding"", ""signal"": ""Photography credited to @foxandivory, a confirmed real Chicago wedding vendor, indicating a specific booked event rather than generic promo"", ""source_field"": ""cross_reference""}, {""claim"": ""is_real_wedding_support"", ""signal"": ""Caption 'The best kind of crowded' implies a live dance floor moment from an actual event"", ""source_field"": ""caption""}, {""claim"": ""is_chicago"", ""signal"": ""Location tag University Club of Chicago"", ""source_field"": ""location_tag""}, {""claim"": ""is_credible_source"", ""signal"": ""Posting account is a DJ/music vendor's own profile, vendor_category dj_music"", ""source_field"": ""account_category""}]","The best kind of crowded. 🖤

Photography by: @foxandivory and @petergubernat 

#ChicagoWedding #ChicagoWeddingBand #LuxuryWeddingBand #WeddingInspiration #weddingentertainment","[""chicagowedding"", ""chicagoweddingband"", ""luxuryweddingband"", ""weddinginspiration"", ""weddingentertainment""]"
lowconf_40,https://www.instagram.com/p/Db_6a-MvMP5/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,studio.ostendo,wedding_photographer,t,InterContinental Chicago Magnificent Mile,25,2026-08-13 23:31:22,"[{""claim"": ""is_wedding"", ""signal"": ""Someday, Beth and Michael will flip through these photographs with their kids, and they'll see exactly how it all began."", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""named couple (Beth and Michael) tied to a specific photo shoot/wedding moment, not generic marketing copy"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""account_archetype_prior wedding_photographer confidence 0.95; vendor's own profile posting"", ""source_field"": ""account_bio""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: InterContinental Chicago Magnificent Mile"", ""source_field"": ""location_tag""}]","Someday, Beth and Michael will flip through these photographs with their kids, and they’ll see exactly how it all began. 
If you’re looking for a wedding photographer in Chicago, let’s talk. 

#chicagoweddingphotographer #chicagowedding #chicagophotographer #weddingphotography","[""chicagoweddingphotographer"", ""chicagowedding"", ""chicagophotographer"", ""weddingphotography""]"
lowconf_40,https://www.instagram.com/p/Db0qJzYFVrG/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,thesecret.fann,wedding_other_vendor,t,Belvedere Chateau,31,2026-08-09 14:31:11,"[{""claim"": ""is_wedding"", ""signal"": ""Mabrook To Mohammed & Manal Celebrating the beginning of your forever with a romantic burgundy welcome sign"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""named couple Mohammed & Manal tied to a specific custom welcome sign order for their event"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding_venue_context"", ""signal"": ""Venue - @belvederechateau1"", ""source_field"": ""caption""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: Belvedere Chateau; hashtag #paloshills"", ""source_field"": ""location_tag""}, {""claim"": ""is_chicago"", ""signal"": ""#chicagowedding #belvederechateau #paloshills"", ""source_field"": ""hashtags""}, {""claim"": ""is_credible_source"", ""signal"": ""account_archetype_prior: wedding_other_vendor (0.92), vendor's own profile posting"", ""source_field"": ""account_category""}]","Mabrook To Mohammed & Manal Celebrating the beginning of your forever with a romantic burgundy welcome sign

▪️measurements-
30x56 Textured wood
36x70 Semi Arch
▪️Colors- Burgandy initials
▪️Venue - @belvederechateau1 
DM FOR ALL INQUIRIES

#chicagowedding #belvederechateau #paloshills #weddingsign","[""chicagowedding"", ""belvederechateau"", ""paloshills"", ""weddingsign""]"
lowconf_40,https://www.instagram.com/p/DD0Pv43uY_j/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,thekovalchuks,wedding_photographer,t,Venue SIX10,18,2024-12-20 22:15:03,"[{""claim"": ""is_wedding"", ""signal"": ""Such a beautiful speech ❤️ ... #weddingspeech #fobspeech #fatherofthebridespeech"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""#thekovalchuks paired with father-of-the-bride speech language, indicating a specific named couple's real wedding event"", ""source_field"": ""hashtags""}, {""claim"": ""is_real_wedding_support"", ""signal"": ""account_archetype_prior: wedding_photographer (confidence 0.95) - suggests account documents real weddings"", ""source_field"": ""account_category""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: Venue SIX10"", ""source_field"": ""location_tag""}, {""claim"": ""is_chicago_support"", ""signal"": ""#chicagoweddingvideographer, #napervilleweddingvideographer, #saintcharlesweddingvideographer, #genevailwedding, #elginweddingvideographer - all Chicago-suburb wedding-specific hashtags"", ""source_field"": ""hashtags""}, {""claim"": ""is_credible_source"", ""signal"": ""account posting appears to document a specific real wedding speech moment with named couple hashtag, consistent with wedding videography documentation"", ""source_field"": ""caption""}]","Such a beautiful speech ❤️

#thekovalchuks

#chicagoweddingvideographer #weddingvideography #weddingvideography #weddingmovie #weddingphotoandvideo #napervilleweddingvideographer #napervillevideographer #auroravideofilmmakers #saintcharlesweddingvideographer #genevailwedding #elginweddingvideographer #weddingday #weddingspeech #fobspeech #fatherofthebridespeech","[""thekovalchuks"", ""chicagoweddingvideographer"", ""weddingvideography"", ""weddingmovie"", ""weddingphotoandvideo"", ""napervilleweddingvideographer"", ""napervillevideographer"", ""auroravideofilmmakers"", ""saintcharlesweddingvideographer"", ""genevailwedding"", ""elginweddingvideographer"", ""weddingday"", ""weddingspeech"", ""fobspeech"", ""fatherofthebridespeech""]"
lowconf_40,https://www.instagram.com/p/DDF-X2UvLyP/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,honey_bridal,,,Fairlie,30,2024-12-02 22:53:42,"[{""claim"": ""is_wedding"", ""signal"": ""Colleen + Mark 🎊 ... Cheers, lovebirds!"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""Named couple 'Colleen' and 'Mark', bride's dress credited, photographer credited"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding_support"", ""signal"": ""@ryanmoorephotography tagged as photographer, a confirmed vendor in our graph"", ""source_field"": ""cross_reference""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: Fairlie"", ""source_field"": ""location_tag""}, {""claim"": ""is_chicago_support"", ""signal"": ""Fairlie vendor_city: Chicago, venue category"", ""source_field"": ""account_bio""}, {""claim"": ""is_credible_source"", ""signal"": ""@honey_bridal posting with #honeybride and crediting bridal designer @carolhannahbridal and photographer @ryanmoorephotography"", ""source_field"": ""hashtags""}]","Colleen + Mark 🎊
 
#honeybride Colleen is a vision in Sfumato by @carolhannahbridal. Cheers, lovebirds! 

📷 @ryanmoorephotography","[""honeybride""]"
lowconf_40,https://www.instagram.com/p/DDpqvzHPNgK/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,2025,0.4,bonphotage,wedding_photographer,t,Pendry Chicago,963,2024-12-16 19:31:16,"[{""claim"": ""is_wedding"", ""signal"": ""Wedding morning moments on film 🎞️"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""caption describes actual wedding morning documentation, not generic marketing; photographer's own account posting film photos of a specific shoot"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding_support"", ""signal"": ""#adlerplanetariumwedding paired with specific venue-based wedding language"", ""source_field"": ""hashtags""}, {""claim"": ""is_credible_source"", ""signal"": ""account_archetype_prior wedding_photographer confidence 0.98, vendor_category photographer"", ""source_field"": ""account_category""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag Pendry Chicago, and #adlerplanetariumwedding referencing Chicago venue Adler Planetarium"", ""source_field"": ""location_tag""}]","Wedding morning moments on film 🎞️
.
.
#chicagocontentcreator #bonphotage #milwaukeecontentcreator  #midwestbride #bonphotageassociates  #contentcreator #chicagowedding #milwaukeeweddingphotographer #chicagophotographer #chicagoweddingphotographer #contentcreator #chicagoweddingphotographer #milwaukeefilmphotographer #documentaryweddingphotography #smpweddings #wisconsinweddingphotographer #adlerp","[""chicagocontentcreator"", ""bonphotage"", ""milwaukeecontentcreator"", ""midwestbride"", ""bonphotageassociates"", ""contentcreator"", ""chicagowedding"", ""milwaukeeweddingphotographer"", ""chicagophotographer"", ""chicagoweddingphotographer"", ""contentcreator"", ""chicagoweddingphotographer"", ""milwaukeefilmphotographer"", ""documentaryweddingphotography"", ""smpweddings"", ""wisconsinweddingphotographer"", ""adlerplanetariumwedding"", ""flashphotography"", ""bridetobe"", ""2025bride"", ""adlerplanetarium"", ""chicagoweddingvideographer"", ""chicagofilmphotographer"", ""wedding"", ""2025wedding"", ""fineartwedding"", ""adlerplanetariumwedding"", ""2026bride""]"
lowconf_40,https://www.instagram.com/p/DEP549Kg7nl/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,"NYE 2023 (Dec 31, 2023)",0.6,djpersist,wedding_videographer,t,"Chicago, Illinois",12,2024-12-31 15:54:44,"[{""claim"": ""is_wedding"", ""signal"": ""Taylor & Holly rang in 2024 with a midnight kiss...NYE weddings hit different"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""named couple 'Taylor & Holly' with specific event description of a midnight kiss at their wedding, plus DJ's own confetti machine used at the event"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""Posting account is DJ Persist, a DJ vendor with 4.9 rating (127 reviews), posting from own profile"", ""source_field"": ""account_rating""}, {""claim"": ""is_chicago"", ""signal"": ""Location tag: Chicago, Illinois; hashtag #ChicagoWeddings and #ChicagoWeddingDJ"", ""source_field"": ""location_tag""}, {""claim"": ""event_date"", ""signal"": ""This time last year...rang in 2024 with a midnight kiss, posted Dec 31 2024, implying wedding was Dec 31 2023"", ""source_field"": ""caption""}]","🎉 This time last year, Taylor & Holly rang in 2024 with a midnight kiss and a cascade of golden confetti (courtesy of our confetti machine 😉). 

NYE weddings hit different—here’s to more epic moments and love stories as we countdown to 2025! 🥂✨

#ChicagoWeddings #NYEWedding #ConfettiKiss #ChicagoWeddingDJ #WeddingMagic #ChicagoBride #MidnightMoments #DJPersist #ChiTownLove #WeddingInspo #ChicagoEv","[""ChicagoWeddings"", ""NYEWedding"", ""ConfettiKiss"", ""ChicagoWeddingDJ"", ""WeddingMagic"", ""ChicagoBride"", ""MidnightMoments"", ""DJPersist"", ""ChiTownLove"", ""WeddingInspo"", ""ChicagoEventPro"", ""CountdownToLove"", ""WeddingGoals""]"
lowconf_40,https://www.instagram.com/p/DKavTXCoREj/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,bridalartistryteam,wedding_other_vendor,t,,15,2025-06-03 00:02:18,"[{""claim"": ""is_wedding"", ""signal"": ""Bridal Beauty for All—LGBTQ+ Wedding Glam ... your wedding day look"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""Multi-vendor credit stack for a single event: Ceremony & Reception Venue and Catering: Big Delicious Planet; Photography: Becky Brown Photography; Officiant: Jill Brown, Chicago Choice Ceremonies; Florist: Bonnie Bee Flowers; Hair & Makeup: Bridal Beauty Team"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""vendor_category hair_makeup, rating 4.9 (337 reviews), account is vendor's own profile"", ""source_field"": ""account_rating""}, {""claim"": ""is_chicago"", ""signal"": ""Officiant credited as 'Chicago Choice Ceremonies' and vendor based in Chicago; venue Big Delicious Planet is a known Chicago catering/event venue"", ""source_field"": ""caption""}]","Bridal Beauty for All—LGBTQ+ Wedding Glam That Feels Authentic
Love is love, and your wedding day look should feel completely YOU. 💖 Whether that means soft glam, bold beauty, or a mix of both, we’re here to enhance your style, your vibe, and your confidence. No rules, no expectations—just pure celebration.
Tag a couple planning their dream wedding! 🏳️‍🌈✨ #AuthenticBeauty #LGBTQWeddingGlam #TBBTBr","[""AuthenticBeauty"", ""LGBTQWeddingGlam"", ""TBBTBrides""]"
lowconf_40,https://www.instagram.com/p/DKFxekMRiXB/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,icoweddings,wedding_videographer,t,"Chicago, Illinois",5,2025-05-25 20:37:11,"[{""claim"": ""is_wedding"", ""signal"": ""Another beautiful weather for K&J's wedding in dt Chicago."", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""named couple initials K&J with explicit wedding reference tied to a specific day"", ""source_field"": ""caption""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag Chicago, Illinois and 'wedding in dt Chicago'"", ""source_field"": ""caption""}, {""claim"": ""is_chicago"", ""signal"": ""Chicago, Illinois"", ""source_field"": ""location_tag""}, {""claim"": ""is_credible_source"", ""signal"": ""account_archetype_prior wedding_videographer confidence 0.85, vendor_category photographer"", ""source_field"": ""account_category""}, {""claim"": ""supporting_hashtags"", ""signal"": ""#chicagoweddingfilmmaker #chicagoweddingcinematographer #weddingday"", ""source_field"": ""hashtags""}]","The kind of girls you need on your wedding. Another beautiful weather for K&J’s wedding in dt Chicago. 

#iphonegrapy #weddingday #sundaywedding #chicagowedding #weddingvideographer #weddingfilmmaker #chicagoweddingfilmmaker #chicagoweddingcinematographer #cinematographer #bride #bridesmaids #maidofhonorduties❤️ #chicago","[""iphonegrapy"", ""weddingday"", ""sundaywedding"", ""chicagowedding"", ""weddingvideographer"", ""weddingfilmmaker"", ""chicagoweddingfilmmaker"", ""chicagoweddingcinematographer"", ""cinematographer"", ""bride"", ""bridesmaids"", ""maidofhonorduties❤️"", ""chicago""]"
lowconf_40,https://www.instagram.com/p/DM-mb40R9nr/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,djpharaoh,,,"Chicago, Illinois",37,2025-08-05 15:25:19,"[{""claim"": ""is_wedding"", ""signal"": ""Congrats to the Mandels #wedding"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""Named couple 'the Mandels' referenced with congratulations, tied to DJ booth footage from an event"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""Vendor category dj_music, 5.0 rating with 156 reviews, DJ D. Jones and The Spark Entertainment Group"", ""source_field"": ""account_rating""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: Chicago, Illinois"", ""source_field"": ""location_tag""}]",They knew there’s absolutely NO STANDING STILL in the dj booth! Congrats to the Mandels #dj #wedding #rave #mix #shiver,"[""dj"", ""wedding"", ""rave"", ""mix"", ""shiver""]"
lowconf_40,https://www.instagram.com/p/DNbGoQQJfvu/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,lmcateringchi,wedding_other_vendor,t,,11,2025-08-16 17:00:20,"[{""claim"": ""is_wedding"", ""signal"": ""Not into traditional wedding cakes? Opt for a trio of options like this couple did, choosing a cheesecake, a chocolate mousse cake, and yes, a deep dish pizza"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""references a specific couple's actual dessert choice ('like this couple did'), tied to a real photographer credit"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding_corroboration"", ""signal"": ""photo credited to @oncelikeaspark, a known wedding photographer"", ""source_field"": ""mentions""}, {""claim"": ""is_credible_source"", ""signal"": ""vendor_category caterer, rating 4.7 (23 reviews), account_archetype_prior wedding_other_vendor 0.92"", ""source_field"": ""account_rating""}, {""claim"": ""is_chicago"", ""signal"": ""#ChicagoWeddings #chicagowedding #chicagoeventvenue hashtags plus vendor based in Chicago catering Chicago weddings"", ""source_field"": ""hashtags""}]","Not into traditional wedding cakes? Opt for a trio of options like this couple did, choosing a cheesecake, a chocolate mousse cake, and yes, a deep dish pizza 🤤🍰🍕

📸 @oncelikeaspark

#lmcaters #chicagocatering #cateringchicago #chicagoevents #chicagoeventvenue #eventcatering #weddingcake #cake #ChicagoWeddings #ChicagoEvents #chicagowedding","[""brideinspiration"", ""chicagopizza"", ""weddingforward"", ""chicagobride"", ""theknotchicago"", ""brideinspo"", ""cake"", ""desserts"", ""weddingdessert"", ""chicagoweddingvenue"", ""weddingdetails"", ""chicagophotographer"", ""chicagoweddingphotography"", ""chicagoweddingphotographer"", ""weddingphotos"", ""deepdishpizza"", ""cheesecake"", ""chocolatemousse"", ""lmcaters"", ""chicagocatering"", ""cateringchicago"", ""chicagoevents"", ""chicagoeventvenue"", ""eventcatering"", ""weddingcake"", ""ChicagoWeddings"", ""ChicagoEvents"", ""chicagowedding""]"
lowconf_40,https://www.instagram.com/p/DObj33tEjZ6/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,pinmeupchicago,wedding_other_vendor,t,Chicago,14,2025-09-10 18:01:27,"[{""claim"": ""is_wedding"", ""signal"": ""credits Glam, Photographer, Venue, Florals, Planner - a full wedding vendor stack"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""multiple credited vendors (glam, photographer, venue, florals, planner) working same event, consistent with a specific real booking rather than generic marketing"", ""source_field"": ""caption""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: Chicago; venue @waldenchicago confirmed in_metro true"", ""source_field"": ""location_tag""}, {""claim"": ""is_chicago"", ""signal"": ""venue mention confirmed as Chicago metro vendor"", ""source_field"": ""cross_reference""}, {""claim"": ""is_credible_source"", ""signal"": ""posting account is vendor's own profile, hair_makeup category, 4.7 rating with 82 reviews"", ""source_field"": ""account_rating""}, {""claim"": ""is_credible_source"", ""signal"": ""account_archetype_prior: wedding_other_vendor confidence 0.95"", ""source_field"": ""account_bio""}]","Simple. Real. Beautiful.

Don’t wait, book your appointment now!

Glam: @pinmeupchicago

Photographer: @karlyellisphotography
Venue: @waldenchicago
Florals: @thelittlewayflowerfarm
Planner: @_brismtz",
lowconf_40,https://www.instagram.com/p/DOEMBYZkSRe/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,thara_photo,wedding_photographer,t,"Chicago, Illinois",43,2025-09-01 15:56:13,"[{""claim"": ""is_real_wedding"", ""signal"": ""Another weekend and another Saturday spent with a wonderful couple! The day finished with a party on a boat with the city lights and fireworks as the backdrop. Lots more from this day to come. Congrats you two!"", ""source_field"": ""caption""}, {""claim"": ""is_wedding"", ""signal"": ""context describes a specific couple's celebratory event day (wedding photographer congratulating a couple after their day)"", ""source_field"": ""caption""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: Chicago, Illinois"", ""source_field"": ""location_tag""}, {""claim"": ""is_chicago"", ""signal"": ""party on a boat with the city lights as backdrop"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""vendor_category: photographer, vendor_rating 5 (82 reviews), account_archetype_prior wedding_photographer (0.99)"", ""source_field"": ""account_category""}, {""claim"": ""is_credible_source"", ""signal"": ""account is vendor's own profile posting"", ""source_field"": ""account_bio""}]","Another weekend and another Saturday spent with a wonderful couple! The day finished with a party on a boat with the city lights and fireworks as the backdrop. Lots more from this day to come. Congrats you two!

#chicagoweddingphotographer  #chicagoweddingphotography #chicagobridetobe #bridetobechicago #chicagobrides #chicagobride #tharaphoto","[""chicagoweddingphotographer"", ""chicagoweddingphotography"", ""chicagobridetobe"", ""bridetobechicago"", ""chicagobrides"", ""chicagobride"", ""tharaphoto""]"
lowconf_40,https://www.instagram.com/p/DORgL7QD-2L/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,debpetrielli,wedding_other_vendor,t,"The Drake Oak Brook, Autograph Collection",79,2025-09-06 20:02:33,"[{""claim"": ""is_wedding"", ""signal"": ""Jacquelyn giving me dreammmm girl bride energy"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""named individual 'Jacquelyn' referred to as bride, plus credited hair/makeup and planning vendors working the same event"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding_support"", ""signal"": ""PLANNING @aparisevent"", ""source_field"": ""mentions""}, {""claim"": ""is_credible_source"", ""signal"": ""vendor_rating 5 (36 reviews), hair_makeup category"", ""source_field"": ""account_rating""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: The Drake Oak Brook, Autograph Collection (Chicago metro suburb)"", ""source_field"": ""location_tag""}, {""claim"": ""is_credible_source_corroboration"", ""signal"": ""account_archetype_prior wedding_other_vendor 0.95"", ""source_field"": ""account_bio""}]","I like, actually, can not. Jacquelyn giving me dreammmm girl bride energy ✨

HAIR A N D MAKEUP Deb 
@debrapetrielli.team 
PLANNING @aparisevent 

Interested in working with Deb & the Pro Team for your wedding, event, or photo/video project? Send us a message; let’s chat. 

// #chicagomakeupartist #chicagobride #chicagowedding #chicagohairstylist #bridalhair #bridalspecialist #softglam #elopementha","[""chicagomakeupartist"", ""chicagobride"", ""chicagowedding"", ""chicagohairstylist"", ""bridalhair"", ""bridalspecialist"", ""softglam"", ""elopementhairstylist"", ""destinationwedding""]"
lowconf_40,https://www.instagram.com/p/DPEsZIREYEX/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,September 2025,0.5,avamacakes,wedding_other_vendor,t,,34,2025-09-26 17:10:29,"[{""claim"": ""is_wedding"", ""signal"": ""This stunning navy blue and orange wedding cake looked so beautiful for this rustic barn wedding at @venue5126"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""specific cake tied to a specific rustic barn wedding at a named venue, not generic marketing copy"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding_supporting"", ""signal"": ""#septemberwedding"", ""source_field"": ""hashtags""}, {""claim"": ""is_credible_source"", ""signal"": ""account is a bakery/cake vendor posting its own work, archetype prior wedding_other_vendor 0.95"", ""source_field"": ""account_category""}, {""claim"": ""is_chicago"", ""signal"": ""#chicagolandwedding, #chicagoweddingcake tied to this cake at this venue"", ""source_field"": ""hashtags""}]","This stunning navy blue and orange wedding cake looked so beautiful for this rustic barn wedding at @venue5126 🤍
•
•
•
#weddingcakes #chicagolandwedding #chicagolandbakery #chicagoweddingcake #smallbusinessowner #localbakery #septemberwedding #cakedecorator #floralcake","[""weddingcakes"", ""chicagolandwedding"", ""chicagolandbakery"", ""chicagoweddingcake"", ""smallbusinessowner"", ""localbakery"", ""septemberwedding"", ""cakedecorator"", ""floralcake""]"
lowconf_40,https://www.instagram.com/p/DQHFqxpgnLC/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,2026,0.4,twa_weddingphotographers,wedding_photographer,t,Redfield Estate,26,2025-10-22 12:01:13,"[{""claim"": ""is_wedding"", ""signal"": ""the love, positivity, and light-heartedness that radiate throughout Sarah and Mark's wedding day"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""Named couple Sarah and Mark explicitly tied to 'their wedding day' - specific event language, not generic marketing"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""Posting account is a photographer business (TWA, 4.8 stars, 395 reviews), posting from own profile"", ""source_field"": ""account_bio""}, {""claim"": ""is_credible_source"", ""signal"": ""account_archetype_prior: wedding_photographer confidence 0.95"", ""source_field"": ""cross_reference""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: Redfield Estate"", ""source_field"": ""location_tag""}]","We absolutely adore when our photographers style the wedding invitations with their creative liberty and blow our clients' expectations (and ours) out of the park. This first picture alone captures the love, positivity, and light-heartedness that radiate throughout Sarah and Mark's wedding day. 💐

 #chicagoweddinginspiration #chicagoweddingphotographers #2026wedding","[""chicagoweddinginspiration"", ""chicagoweddingphotographers"", ""2026wedding""]"
lowconf_40,https://www.instagram.com/p/DQsKe-QjNR9/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,twentysixchicago,wedding_venue,t,Twenty Six Chicago,13,2025-11-05 21:35:12,"[{""claim"": ""is_wedding"", ""signal"": ""Their first look in 3 steps at Twenty Six"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""specific 'first look' event documented by named wedding photographer, not generic marketing copy"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""@ashleykarimphotography credited as photographer of a specific photo series"", ""source_field"": ""mentions""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: Twenty Six Chicago"", ""source_field"": ""location_tag""}, {""claim"": ""is_credible_source"", ""signal"": ""posting account is the venue itself, vendor_category venue, rating 5 (16 reviews)"", ""source_field"": ""account_rating""}, {""claim"": ""is_credible_source"", ""signal"": ""account_archetype_prior wedding_venue confidence 0.95"", ""source_field"": ""account_bio""}]","Their first look in 3 steps at Twenty Six 😉 
Such a wonderful series of photos!

@ashleykarimphotography 📸

#twentysixchicago #eventvenue #chicagoevents #weddingreception #chicagowedding #weddingvenue #rooftopwedding","[""twentysixchicago"", ""eventvenue"", ""chicagoevents"", ""weddingreception"", ""chicagowedding"", ""weddingvenue"", ""rooftopwedding""]"
lowconf_40,https://www.instagram.com/p/DSBgNcoAeqW/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,biagioevents,wedding_venue,t,,7,2025-12-09 01:00:29,"[{""claim"": ""is_wedding"", ""signal"": ""We absolutely LOVED this couple's brilliant idea for their wedding table numbers"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""specific detail about a real couple's actual wedding decor choice: iconic Chicago street signs as table numbers, guests found their seats"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""vendor_category venue, vendor_rating 4.4 (483 reviews), account_archetype_prior wedding_venue 0.75"", ""source_field"": ""account_bio""}, {""claim"": ""is_chicago"", ""signal"": ""vendor_city Chicago and caption references Chicago street signs (Michigan Ave, State St) as the wedding's own theme"", ""source_field"": ""caption""}]","We absolutely LOVED this couple's brilliant idea for their wedding table numbers: iconic Chicago street signs!

From Michigan Ave to State St, guests found their seats with a fun nod to the city we all adore. It's these personal, imaginative touches that truly make a wedding unforgettable and uniquely them.",
lowconf_40,https://www.instagram.com/p/DSTX12sDNSi/,INCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,,t,t,t,t,,,goldenfloralstudio,wedding_florist,t,The BRIX on the Fox,0,2025-12-15 23:33:41,"[{""claim"": ""is_wedding"", ""signal"": ""I always love when a bride comes to me with something new & unique & trusts me with their vision"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""references a specific bride's floral vision plus tagged venue @brixonfox, a confirmed real venue in metro, suggesting an actual booked event rather than generic marketing"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding_corroboration"", ""signal"": ""account_archetype_prior wedding_florist confidence 0.98"", ""source_field"": ""account_bio""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: The BRIX on the Fox, known_vendor_mentions brixonfox role venue in_metro true"", ""source_field"": ""location_tag""}, {""claim"": ""is_credible_source"", ""signal"": ""vendor's own profile posting, category wedding_florist prior"", ""source_field"": ""account_category""}]","I always love when a bride comes to me with something new & unique & trusts me with their vision❤️🌹🍒
💒: @brixonfox 

#chicagoweddingflorist#florist#chicagosuburbsweddingflorist#redflowers#weddingflorist#redwedding","[""chicagoweddingflorist"", ""florist"", ""chicagosuburbsweddingflorist"", ""redflowers"", ""weddingflorist"", ""redwedding""]"
