audit_bucket,post_url,final_decision,confidence,tier,model,exclusion_reason,is_wedding,is_real_wedding,is_chicago,is_credible_source,event_date,event_date_confidence,owner_username,archetype,is_wedding_industry,location_tag,likes_count,post_timestamp,evidence,caption_excerpt,hashtags
boundary_50,https://www.instagram.com/p/DaL_-IMgj-t/,EXCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,not_chicago,t,t,f,t,,,capstoneoccasions,wedding_planner,t,DC Estate Winery Weddings,9,2026-06-29 23:02:03,"[{""claim"": ""is_wedding"", ""signal"": ""Caption describes 'our couple' and 'the day really starts to feel real' with full vendor stack for a wedding day"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""Multiple credited vendors (venue, makeup, cake, florist, DJ, photography, videography) all working the same event, plus narrative wedding-day language"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""Account is wedding_planner archetype with 0.95 confidence, posting own client work"", ""source_field"": ""account_archetype_prior""}, {""claim"": ""is_chicago_conflict"", ""signal"": ""Venue tagged is DC Estate Winery Weddings, which is a Wisconsin venue, and hashtag #wisconsinweddings included alongside #chicagoweddings"", ""source_field"": ""location_tag""}, {""claim"": ""is_chicago_conflict_hashtags"", ""signal"": ""#chicagoweddingplanner and #chicagoweddings vs #wisconsinweddings both present"", ""source_field"": ""hashtags""}]","Some moments do not need a timeline, they just need the right amount of room to happen. This is where the day really starts to feel real for our couple.

Venue: @dcestatewineryweddings
Make Up: @alpenglowartistry
Cake: @sugarjonesbakery
Florist: @eventfloralinc
DJ: @apersonaltouchdj
Photography: @mindyjoyphotography
Videography: @rjophoto

#weddingandeventplanner #weddingeventplanning #luxuryweddi","[""weddingandeventplanner"", ""weddingeventplanning"", ""luxuryweddingplanning"", ""chicagoweddingplanner"", ""midwestweddingplanner"", ""wisconsinweddings"", ""chicagoweddings""]"
boundary_50,https://www.instagram.com/p/Db4ZPZnDX4c/,EXCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,insufficient_evidence,t,f,,t,,,haneeny_makeuppage,bridal_fashion,t,"Orland Park, Illinois",106,2026-08-11 01:20:22,"[{""claim"": ""is_wedding"", ""signal"": ""Soft glam for the beautiful bride"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding weak/no name"", ""signal"": ""No named couple, no venue, no specific event details beyond generic bride caption"", ""source_field"": ""caption""}, {""claim"": ""conflicting location signals"", ""signal"": ""#destinationwedding paired with #chicagobride and #chicago hashtags"", ""source_field"": ""hashtags""}, {""claim"": ""is_credible_source"", ""signal"": ""Account is a makeup artist's own page posting their own work"", ""source_field"": ""account_category""}, {""claim"": ""location_tag ambiguous"", ""signal"": ""Orland Park, Illinois geotag (vendor location, not necessarily wedding venue)"", ""source_field"": ""location_tag""}]","SAJA 👰🏻‍♀️ 

Soft glam for the beautiful bride 

#chicago #chicagomua #chicagomakeupartist #hudabeauty #diormakeup #morphe #jaclynhillpalette #noedit #makeupartist #illinoismakeupartist #maccosmetics #beccacosmetics #tartecosmetics #stila #doseofcolors #sephora #kyliecosmetics #lancome #maccosmetics #mac #esteelauderdoublewear #tartecosmetics #illinoismakeupartist #nofilter
#travelmakeupartist #tr","[""chicago"", ""chicagomua"", ""chicagomakeupartist"", ""hudabeauty"", ""diormakeup"", ""morphe"", ""jaclynhillpalette"", ""noedit"", ""makeupartist"", ""illinoismakeupartist"", ""maccosmetics"", ""beccacosmetics"", ""tartecosmetics"", ""stila"", ""doseofcolors"", ""sephora"", ""kyliecosmetics"", ""lancome"", ""maccosmetics"", ""mac"", ""esteelauderdoublewear"", ""tartecosmetics"", ""illinoismakeupartist"", ""nofilter"", ""travelmakeupartist"", ""travelmua"", ""destinationwedding"", ""hudabeauty"", ""chicagobride"", ""celebritymakeupartist"", ""illinoismakeupartist"", ""makeupbymario"", ""engaged"", ""travelmakeupartist"", ""wedding""]"
boundary_50,https://www.instagram.com/p/DbJ4e3wGqIv/,EXCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,not_useful_wedding_content,t,t,,t,,,hennabykhat,wedding_other_vendor,t,"Naperville, Illinois",26,2026-07-23 23:49:03,"[{""claim"": ""is_wedding"", ""signal"": ""Beautiful bridal henna for Tara @tarafallala"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""named bride 'Tara' with personal mention and specific design commentary"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""account_archetype_prior: wedding_other_vendor (0.95), vendor's own profile"", ""source_field"": ""account_category""}, {""claim"": ""is_chicago_uncertain"", ""signal"": ""location_tag: Naperville, Illinois (suburb, could be event or vendor location); caption says 'Chicago and Suburbs Chicago Henna Artist' as service area, not event location"", ""source_field"": ""location_tag""}, {""claim"": ""not_useful_wedding_content"", ""signal"": ""post is about the henna artist's own work/marketing ('Now booking 2026 brides!', 'DM to book your bridal henna appointment') rather than documenting the wedding itself"", ""source_field"": ""caption""}]","Beautiful bridal henna for Tara 🤍 @tarafallala 

I’m completely obsessed with how this design turned out! Every detail came together so beautifully. ❤️‍🔥

Now booking 2026 brides! ✨

📍Chicago and Suburbs Chicago Henna Artist
💌 DM to book your bridal henna appointment.

#ChicagoHennaArtist #ChicagoBride #BridalHenna #MehndiArtist #HennaArtistChicago

[Bridal henna, Chicago henna artist, bridal mehn","[""chicagohennaartist"", ""chicagobride"", ""bridalhenna"", ""mehndiartist"", ""hennaartistchicago""]"
boundary_50,https://www.instagram.com/p/DbSlYhJIMKw/,EXCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,not_chicago,t,t,f,t,,,venue3two,wedding_venue,t,,52,2026-07-27 08:55:45,"[{""claim"": ""is_wedding"", ""signal"": ""Full vendor stack credited (venue, planner, photographer, videographer, HMU, entertainment, catering, bar, florist) indicating a wedding event"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""Multiple named credible wedding vendors credited as working the same event together"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""account_archetype_prior wedding_venue confidence 0.95, posting from own venue account"", ""source_field"": ""account_category""}, {""claim"": ""is_chicago false"", ""signal"": ""known_vendor_mentions shows venue3two in_metro: false, and multiple vendors (specialoccasionsmi, alpineeventsmi, sycamoredesignstudiogr, kangarookitchengr) have 'gr' suffix suggesting Grand Rapids, not Chicago"", ""source_field"": ""cross_reference""}, {""claim"": ""vendor_city not evidence of event location"", ""signal"": ""vendor_city listed as Chicago is the account's home base, but in_metro flag and vendor names suggest actual wedding location elsewhere"", ""source_field"": ""cross_reference""}]","Summer hues of blue and green have captured our heart! 🌿⁠
⁠
Venue: @venue3two⁠
Planning + Design: @amuseeventco⁠
Photographer: @hayleymoorephoto⁠
Videographer: @trifootproductions⁠
HMU: @rosehandbrides⁠
Entertainment: @musichostentertainment⁠
Linen Rentals: @specialoccasionsmi⁠
Glassware Rentals: @alpineeventsmi⁠
Transporation: @affordablelimogr⁠
Florist: @sycamoredesignstudiogr⁠
Catering: @kangar",
boundary_50,https://www.instagram.com/p/DcCDRH_CRdO/,EXCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,not_useful_wedding_content,t,t,t,t,,,devaephotography,wedding_photographer,t,Gibsons Bar & Steakhouse,285,2026-08-14 19:20:46,"[{""claim"": ""is_wedding"", ""signal"": ""Caption references 'The night before' with planner, photography, and venue credits, consistent with a real wedding event stack"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""Multiple credited vendors (planner @momentsbymarra, photographer @devaephotography, venue @gibsonssteakhouse) working the same event"", ""source_field"": ""mentions""}, {""claim"": ""is_credible_source"", ""signal"": ""Posting account is the photographer's own account with archetype prior wedding_photographer confidence 0.98"", ""source_field"": ""account_category""}, {""claim"": ""is_chicago"", ""signal"": ""Caption mentions 'the smoky haze that took over Chicago' and venue geotag Gibsons Bar & Steakhouse"", ""source_field"": ""location_tag""}, {""claim"": ""not_useful_wedding_content"", ""signal"": ""Caption explicitly states 'The night before' indicating this documents a rehearsal dinner or pre-wedding event, not the wedding itself"", ""source_field"": ""caption""}]","The night before…and all smiles through the smoky haze that took over Chicago ✨ 
 

Planner: @momentsbymarra
Photography: @devaephotography 
Venue: @gibsonssteakhouse 
 

 
Chicago Wedding | Chicago Wedding Photographer | Chicago Bride | Engaged Chicago | Chicago Photographer | Chicagof Wed | Chicago Bride | Fashion Editorial Wedding Photographer | St Louis Wedding | St Louis Wedding Photographer ",
boundary_50,https://www.instagram.com/p/DcM75suxtVZ/,EXCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,vendor_marketing_generic,t,f,t,t,,,giadragoiphotography,wedding_photographer,t,Chicago Gaelic Park,4,2026-08-19 00:50:27,"[{""claim"": ""is_wedding"", ""signal"": ""Capturing a wedding at Chicago Gaelic Park is always a joy"", ""source_field"": ""caption""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: Chicago Gaelic Park"", ""source_field"": ""location_tag""}, {""claim"": ""is_credible_source"", ""signal"": ""vendor_category photographer, 5 stars 54 reviews, account_archetype_prior wedding_photographer 0.98"", ""source_field"": ""account_rating""}, {""claim"": ""is_real_wedding weak - no named couple or specific event"", ""signal"": ""Check out giaphotos.com to browse real wedding stories and see how we document every detail of your big day!"", ""source_field"": ""caption""}, {""claim"": ""generic marketing framing rather than specific event"", ""signal"": ""there is something so special about how its authentic Irish charm and lush, serene grounds come together"", ""source_field"": ""caption""}]","Capturing a wedding at Chicago Gaelic Park is always a joy—there is something so special about how its authentic Irish charm and lush, serene grounds come together. From intimate, golden-hour portraits hidden in the outdoor gardens to the vibrant energy filling the ballrooms, every moment here turns into a timeless photo.
​Check out giaphotos.com to browse real wedding stories and see how we docum","[""ChicagoWeddingPhotographer"", ""GaelicParkWeddings"", ""ChicagoWeddings"", ""WeddingInspiration"", ""ChicagoPhotographer""]"
boundary_50,https://www.instagram.com/p/DD0L0KAv4Dp/,EXCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,not_chicago,t,t,f,t,December 2022,0.5,jennifercatherinephotography,wedding_photographer,t,The White Room,42,2024-12-20 21:32:37,"[{""claim"": ""is_wedding/is_real_wedding"", ""signal"": ""Rachel & Andrew 🤍 Reliving their special day from two years ago. December weddings are so beautiful"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""account_archetype_prior: wedding_photographer (confidence 0.98), posting account is vendor's own profile"", ""source_field"": ""account_bio""}, {""claim"": ""location_tag The White Room lacks city context"", ""signal"": ""The White Room"", ""source_field"": ""location_tag""}, {""claim"": ""vendor home city is Chicago, not necessarily wedding location"", ""signal"": ""vendor_city: Chicago"", ""source_field"": ""account_bio""}]",Rachel & Andrew 🤍 🎄 Reliving their special day from two years ago. December weddings are so beautiful 😍,
boundary_50,https://www.instagram.com/p/DE8b8NVPVRP/,EXCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,not_useful_wedding_content,t,t,t,t,,,davidrothsteinmusic,wedding_other_vendor,t,Edgewood Valley Country Club,8,2025-01-17 23:05:48,"[{""claim"": ""is_wedding"", ""signal"": ""This was LIVE at a real wedding taken on my iPhone."", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""taken on my iPhone... LIVE at a real wedding"", ""source_field"": ""caption""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: Edgewood Valley Country Club"", ""source_field"": ""location_tag""}, {""claim"": ""is_credible_source"", ""signal"": ""vendor_rating 5 (115 reviews), dj_music category, own profile posting"", ""source_field"": ""account_rating""}, {""claim"": ""not_useful_wedding_content"", ""signal"": ""Post is band self-promotion ('we are most talented band in Chicago...Visit our website...') using a wedding clip as marketing proof, not documenting the couple/wedding itself"", ""source_field"": ""caption""}]","True Talent. It’s something that doesn’t require editing, staged filmed showcases or time in the recording studio. This was LIVE at a real wedding taken on my iPhone. No effects. We only show you live videos because we are most talented band in Chicago and don’t need editing to get a great video. Who do you want to play your wedding? Visit our website to see dozens of unedited live videos of our d","[""chicagoweddingplanner"", ""ChicagoBride"", ""chicagoweddingphotographer"", ""Weddingplanner"", ""ShesaidYes"", ""Weddinginspo"", ""ChicagoWeddingBand"", ""Weddingband"", ""ChicagoWeddingPlanners"", ""ChicagoWeddingBands"", ""ChicagoWeddingMusic"", ""ChicagoBrides"", ""LuxuryWedding"", ""ChicagoWeddingBestBands"", ""BestWeddingBand"", ""Drsmusic"", ""DavidRothsteinMusic"", ""Talent"", ""Vocalists"", ""Prince"", ""purplerain"", ""purplerain💜""]"
boundary_50,https://www.instagram.com/p/DJWfqtaRk2u/,EXCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,not_chicago,t,t,f,t,,,clarypfeiffer,wedding_photographer,t,,748,2025-05-07 11:57:15,"[{""claim"": ""is_wedding"", ""signal"": ""Named couple 'Hannah & George's Weekend' with full vendor stack credited"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""Multiple credited vendors (planning, venue, photo, video, floral) for the same named couple's event"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""Posting account is the photographer themselves, archetype_prior wedding_photographer 0.98"", ""source_field"": ""account_archetype_prior""}, {""claim"": ""venue location"", ""signal"": ""Venue tagged as @mobotgarden which refers to Missouri Botanical Garden (St. Louis), not a Chicago venue"", ""source_field"": ""mentions""}, {""claim"": ""is_chicago"", ""signal"": ""No Chicago location tag; venue mention suggests non-Chicago location"", ""source_field"": ""location_tag""}]","We’re all taking a moment for the millions of pink petals celebrating Hannah & George’s Weekend.

Planning, Design, and Production: @hillaryjevents @emily.hjevents
Venue: @mobotgarden
Photo: @clarypfeiffer
Video: @laurenmicheleproductions
Floral Design & Tabletop: @amfloraldesigns",
boundary_50,https://www.instagram.com/p/DLOMTPuscC5/,EXCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,insufficient_evidence,t,t,,t,,,avamacakes,wedding_other_vendor,t,,34,2025-06-22 23:36:53,"[{""claim"": ""is_wedding"", ""signal"": ""A painted floral cake for the celebration held at @francescasmiomodo"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""specific celebration referenced at a named venue, plus #weddingcake hashtag"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""account_archetype_prior: wedding_other_vendor (confidence 0.95), vendor is a cake baker posting own work"", ""source_field"": ""account_bio""}, {""claim"": ""is_chicago"", ""signal"": ""no location_tag on post; venue @francescasmiomodo not verified as Chicago; hashtags like #chicagolandbakery describe vendor's business area, not the event location"", ""source_field"": ""hashtags""}, {""claim"": ""is_chicago"", ""signal"": ""vendor_city is Chicago but that reflects vendor home base, not wedding location"", ""source_field"": ""cross_reference""}]","A painted floral cake for the celebration held at @francescasmiomodo 🤍🌿 This design is simple but one of my favorites!😊
•
•
•
Lemon cake with cream cheese icing🍋😋

#chicagolandbakery #smallbakerybusiness #chicagocakeartist #weddingcake #chicagolandweddings #chicagoweddingcake #cakedecorator #lemoncake","[""chicagolandbakery"", ""smallbakerybusiness"", ""chicagocakeartist"", ""weddingcake"", ""chicagolandweddings"", ""chicagoweddingcake"", ""cakedecorator"", ""lemoncake""]"
boundary_50,https://www.instagram.com/p/DMBqvUZP9ew/,EXCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,not_useful_wedding_content,t,t,t,t,,,thefacepro.artists,wedding_other_vendor,t,The Hyatt Lodge,21,2025-07-12 23:24:08,"[{""claim"": ""is_wedding"", ""signal"": ""Bridesmaids serving sleek straight hair and fierce, fabulous makeup"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""specific artists credited (Amanda, Besa, Sophia, Jenny Joey) for a specific bridesmaid glam session tied to a booking"", ""source_field"": ""caption""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: The Hyatt Lodge"", ""source_field"": ""location_tag""}, {""claim"": ""is_credible_source"", ""signal"": ""vendor_category hair_makeup, 5 stars 46 reviews, account_archetype_prior wedding_other_vendor 0.95"", ""source_field"": ""account_rating""}, {""claim"": ""not_useful_wedding_content"", ""signal"": ""Post is a glam/makeup portfolio showcase of bridesmaids' hair and makeup, not documentation of the wedding itself"", ""source_field"": ""caption""}]","Snatched and stunning ✨ Bridesmaids serving sleek straight hair and fierce, fabulous makeup — sharp liner, bold lashes, and confidence all the way.
#SnatchedGlam #FierceBridesmaids #SleekHairGoals #BridesmaidMakeup #StraightHairBrigade #FlawlessFace #BoldLashes #GlamSquadGoals #ModernBridesmaids #TimelessGlam #ChicagoMakeupArtist #TheFacePro #thefaceprobrides artists Amanda, Besa, Sophia, Jenny Jo","[""SnatchedGlam"", ""FierceBridesmaids"", ""SleekHairGoals"", ""BridesmaidMakeup"", ""StraightHairBrigade"", ""FlawlessFace"", ""BoldLashes"", ""GlamSquadGoals"", ""ModernBridesmaids"", ""TimelessGlam"", ""ChicagoMakeupArtist"", ""TheFacePro"", ""thefaceprobrides""]"
boundary_50,https://www.instagram.com/p/DMF784cgdYy/,EXCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,insufficient_evidence,t,,,t,,,theylove_cee,,,,127,2025-07-14 15:12:59,"[{""claim"": ""is_wedding"", ""signal"": ""caption refers to 'my bridal dream team' tagging hair/makeup vendors, implying a bride getting ready"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""vendor Nicki Rouge Bridal Team, hair_makeup category, 5 stars 83 reviews, Chicago based"", ""source_field"": ""account_rating""}, {""claim"": ""is_real_wedding_insufficient"", ""signal"": ""No mention of a specific couple, wedding date, venue, or event details beyond crediting the makeup/hair team"", ""source_field"": ""caption""}, {""claim"": ""is_chicago_unclear"", ""signal"": ""No location tag or venue reference for the wedding itself; only vendor's home city is Chicago"", ""source_field"": ""location_tag""}]","my bridal dream team 🥹🤍 
@nickirougebridalteam @according2fred_",
boundary_50,https://www.instagram.com/p/DMtIVU1v2LE/,EXCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,not_chicago,t,t,f,t,,,flowersbystem,wedding_florist,t,,8,2025-07-29 20:30:14,"[{""claim"": ""is_wedding"", ""signal"": ""Another glorious wedding tablescape that not only brings your wedding vision to life"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""Full vendor stack credited for same event: Planning, Venue, Entertainment, Florals, Decor, Hair/makeup, Stationery, Gown, Cake, Content creator, Favors"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""account_archetype_prior wedding_florist confidence 0.98; vendor_rating 4.7 (22 reviews)"", ""source_field"": ""account_bio""}, {""claim"": ""venue location"", ""signal"": ""Venue: @westmorelandcountryclub"", ""source_field"": ""mentions""}, {""claim"": ""not chicago"", ""signal"": ""Westmoreland Country Club is located in Wilmette/Wayne area outside Chicago proper - no location tag or explicit Chicago mention for the event itself, and venue name alone is insufficient evidence per guidance"", ""source_field"": ""cross_reference""}]","Another glorious wedding tablescape that not only brings your wedding vision to life but cares for the environment, too.⁠
⁠
Photo: @danreynoldsphotography⁠
Video: @danreynoldsphotography @bledattv⁠
Planning: @thegildedaisleweddings @chelseagildedaisleweddings⁠
Venue: @westmorelandcountryclub⁠
Entertainment: @goldcoastevents @rushstreetrhythm⁠
Florals: @flowersbystem⁠
Decor: @aposhproduction⁠
Hair ",
boundary_50,https://www.instagram.com/p/DNYcB9fxNl9/,EXCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,not_useful_wedding_content,t,t,,t,,,entertaining_co,wedding_other_vendor,t,,20,2025-08-15 16:09:32,"[{""claim"": ""is_wedding/is_real_wedding"", ""signal"": ""multi-vendor stack credited for same event: photographer @aarondoesweddings, planner @sustainablesoirees, venue @tigerlilyevents, florist @flowersfordreams, cake @verzenaychicago plus #summerwedding hashtag"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""vendor_category caterer, 4.7 rating (66 reviews), account_archetype_prior wedding_other_vendor 0.95"", ""source_field"": ""account_rating""}, {""claim"": ""is_chicago uncertain"", ""signal"": ""no location_tag on post; #chicagocatering/#chicagoevents refer to vendor's own market not necessarily event location; known_vendor_mentions in_metro all null"", ""source_field"": ""hashtags""}, {""claim"": ""not_useful_wedding_content"", ""signal"": ""post is about oyster food detail (catering menu item) rather than the wedding itself - 'They say that oysters are like kisses from the sea' with Tabasco+lemon swipe"", ""source_field"": ""caption""}]","They say that oysters are like “kisses from the sea” and we couldn’t agree more! ✨

Swipe for mini Tabasco + lemon! 🍋

📸  @aarondoesweddings 
⌨️ @sustainablesoirees 
 📍@tigerlilyevents
💐  @flowersfordreams 
🎂  @verzenaychicago 

#oysters #chicagocatering #luxweddings #summerwedding #chicagoevents","[""oysters"", ""chicagocatering"", ""luxweddings"", ""summerwedding"", ""chicagoevents""]"
boundary_50,https://www.instagram.com/p/DPKst28lDnm/,EXCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,insufficient_evidence,t,f,t,t,,,diemangiebeauty,generic_lifestyle,f,"The Hoxton, Chicago",,2025-09-29 01:08:45,"[{""claim"": ""is_wedding"", ""signal"": ""bridalmakeup, chicagobride hashtags, hair/MUA caption"", ""source_field"": ""hashtags""}, {""claim"": ""is_credible_source"", ""signal"": ""Vendor category hair_makeup, 4.9 rating (91 reviews), own profile posting"", ""source_field"": ""account_rating""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: The Hoxton, Chicago"", ""source_field"": ""location_tag""}, {""claim"": ""is_real_wedding weak evidence only"", ""signal"": ""No named couple, no description of a specific wedding event, only generic hashtag stack (#chicagowedding, #chicagobride, #chicagoweddings) and a hair/makeup credit line"", ""source_field"": ""caption""}, {""claim"": ""account prior suggests generic content"", ""signal"": ""account_archetype_prior: generic_lifestyle (0.65)"", ""source_field"": ""cross_reference""}]","Hair and MUA @madison_diemangie 

.
.
.
Chicago and Milwaukee Asian makeup artist 
#chicagowedding #chicagomua #bridalmakeup #chicagomakeupartist #chicagoasianmakeupartist #chicagohairstylist #chicagobeauty #teambeautychicago #diemangiebrides #chicagoweddingvendors #chicagobrides #chicagobeautyblogger #chicagowedding #chicagobridalparty #diemangiebeautyteam #muachicago #chicagoweddings #palatinema","[""chicagowedding"", ""chicagomua"", ""bridalmakeup"", ""chicagomakeupartist"", ""chicagoasianmakeupartist"", ""chicagohairstylist"", ""chicagobeauty"", ""teambeautychicago"", ""diemangiebrides"", ""chicagoweddingvendors"", ""chicagobrides"", ""chicagobeautyblogger"", ""chicagobridalparty"", ""diemangiebeautyteam"", ""muachicago"", ""chicagoweddings"", ""palatinemakeupartist"", ""beautyteamchicago"", ""asianmakeupartist"", ""chicagobride"", ""palatinesalon"", ""chicagobeautyteam"", ""chicagoindianbride"", ""chicagoindianmakeupartist"", ""chicagoglamsquad"", ""milwaukeehairstylist"", ""milwaukeemakeupartist"", ""wisconsinhairandmakeupartist""]"
boundary_50,https://www.instagram.com/p/DS2tRhhlJeX/,EXCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,not_useful_wedding_content,t,t,f,t,,,diemangiebeauty,generic_lifestyle,f,"Chicago, Illinois",42,2025-12-29 16:54:23,"[{""claim"": ""is_wedding"", ""signal"": ""Bride @heystephshay ... Stylist: @amanda_diemangie, #bridalhair"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""Named bride and named stylist, hairstyle done for her specific wedding day"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""vendor_category hair_makeup, rating 4.9 (91 reviews), posting own profile"", ""source_field"": ""account_rating""}, {""claim"": ""conflicting location signal"", ""signal"": ""hashtag #wisconsinwedding conflicts with #chicagobridal and IG geotag Chicago, Illinois"", ""source_field"": ""hashtags""}, {""claim"": ""not_useful_wedding_content"", ""signal"": ""post is about hairstyling technique (Hollywood waves vs soft waves) rather than documenting the wedding itself"", ""source_field"": ""caption""}]","Hollywood waves vs. soft waves—she couldn’t decide, so we designed a blend of both for a timeless, photo-ready finish.

Bride @heystephshay 

Stylist: @amanda_diemangie
#bridalhair #weddinghairinspo #chicagobridal #wisconsinwedding","[""bridalhair"", ""weddinghairinspo"", ""chicagobridal"", ""wisconsinwedding""]"
boundary_50,https://www.instagram.com/p/DSbAu4HAPdF/,EXCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,vendor_marketing_generic,t,f,t,t,,,firmlyrootedevents,wedding_planner,t,South Shore Cultural Center,29,2025-12-18 22:45:00,"[{""claim"": ""is_wedding"", ""signal"": ""Discussion of 'your wedding day' photo locations at a venue"", ""source_field"": ""caption""}, {""claim"": ""is_chicago"", ""signal"": ""location_tag: South Shore Cultural Center; venue mention @chicagoparks confirmed in_metro true"", ""source_field"": ""location_tag""}, {""claim"": ""is_credible_source"", ""signal"": ""Posting account is wedding planner @firmlyrootedevents with vendor credits, photographer vendor rating 5 (102 reviews)"", ""source_field"": ""account_rating""}, {""claim"": ""vendor stack present but generic advice framing"", ""signal"": ""caption is generic educational tip ('The best way to make your wedding day a breeze...') with no named couple or specific date, groom tagged only as @Aldair__rh with no bride name or explicit real-wedding narrative"", ""source_field"": ""caption""}, {""claim"": ""not_useful_wedding_content / generic advice"", ""signal"": ""Post frames itself as venue-selection advice ('Let us know in the comments where you're planning on taking your wedding photos') rather than documenting a specific wedding event"", ""source_field"": ""caption""}]","The best way to make your wedding day a breeze? Find a venue with beautiful locations for photos right onsite!! South Shore Cultural Center itself is stunning, but it really helps that there are SO many beautiful places onsite for pictures, meaning you don’t have to have multiple locations throughout the wedding day! 

Many couples get tired from photos, so making it less travel-intensive really w",
boundary_50,https://www.instagram.com/p/DSGPM7ykWRr/,EXCLUDE,0.72,expensive_model,anthropic/claude-sonnet-5,not_chicago,t,t,,t,,,weddingbug_studios,wedding_photographer,t,,9,2025-12-10 21:08:33,"[{""claim"": ""is_wedding"", ""signal"": ""named couple 'McKenzie & Dustin' plus wedding hashtags"", ""source_field"": ""caption""}, {""claim"": ""is_real_wedding"", ""signal"": ""named couple McKenzie & Dustin, photographer's own account documenting a shoot"", ""source_field"": ""caption""}, {""claim"": ""is_credible_source"", ""signal"": ""account_archetype_prior wedding_photographer confidence 0.98, vendor_category photographer"", ""source_field"": ""account_category""}, {""claim"": ""no chicago location evidence"", ""signal"": ""no location_tag, hashtags mention beachwedding/summerwedding/fallwedding inconsistently, no city mentioned for event"", ""source_field"": ""hashtags""}, {""claim"": ""vendor city not evidence of event location"", ""signal"": ""vendor_city Chicago is business address only"", ""source_field"": ""account_bio""}]","McKenzie & Dustin ✨

.
.
#weddingphotography #wedding #weddinginspiration #weddingday #bride #beachwedding #summerwedding #videography #photography #details #fallwedding #fall #autumn #details #beachwedding #flowers #fantasyinspo","[""weddingphotography"", ""wedding"", ""weddinginspiration"", ""weddingday"", ""bride"", ""beachwedding"", ""summerwedding"", ""videography"", ""photography"", ""details"", ""fallwedding"", ""fall"", ""autumn"", ""flowers"", ""fantasyinspo""]"
